04:02:31,39.9007353333333,116.4068465,39.9153088888889,116.407132444444
04:01:23,39.9007095,116.427268138889,39.9075025555556,116.239559055556
04:02:21,39.9105607777778,116.411381777778,39.9019137777778,116.39598825
04:03:52,39.8993085833333,116.411927555556,39.9385768888889,116.443264
04:02:40,39.9051103055556,116.427071666667,39.8972503611111,116.296088111111
04:03:29,39.9051103055556,116.427071666667,40.0411971944444,116.291177861111
04:00:01,39.9061228611111,116.441270888889,39.8592797777778,116.293805972222
04:04:48,39.8925917777778,116.394701833333,39.9750932222222,116.3739185
04:02:00,39.9104923611111,116.418016166667,39.9366950277778,116.417000722222
04:03:08,39.9114829166667,116.417950805556,39.8783869166667,116.401412888889
04:00:19,39.9051087777778,116.427246638889,39.9621526111111,116.425181388889
04:01:22,39.9051003611111,116.429179444444,39.9029662777778,116.399584055556
04:02:38,39.8990575277778,116.424931666667,39.9358702222222,116.452563555556
04:03:32,39.914831,116.441057472222,39.9097903888889,116.471854583333
04:03:13,39.9112124444444,116.434844694444,39.9449914444444,116.471817861111
04:02:39,39.8973396666667,116.425059111111,39.9002844166667,116.399713638889
04:00:04,39.9085908611111,116.44098225,39.9208296388889,116.426439305556
04:03:40,39.9085913055556,116.441017944444,39.91001425,116.413537805556
04:04:44,39.9082078055556,116.413387277778,39.9284070277778,116.396526777778
04:00:46,39.9046805833333,116.436057138889,39.895475,116.374367055556
04:03:09,39.9057094166667,116.436202777778,39.8928870833333,116.387066416667
04:02:59,39.9085146388889,116.426990444444,39.8993085833333,116.411927555556
04:03:49,39.9085146388889,116.426990444444,40.0805292222222,116.588745972222
04:00:08,39.8999069444444,116.437437027778,39.8108467222222,116.359734888889
04:01:26,39.9026266666667,116.411688944444,40.0788348888889,116.592601333333
04:03:21,39.8615865833333,116.392242972222,39.8633901111111,116.430725888889
04:03:45,39.8557032777778,116.428594916667,39.9260772222222,116.353393472222
04:04:38,39.8913682222222,116.398110277778,39.8892860277778,116.363613416667
04:04:05,39.8587350555556,116.438747138889,39.8700538611111,116.28127825
04:04:17,39.8588709722222,116.446524694444,39.8695570277778,116.4851955
04:03:24,39.8588698888889,116.435014916667,39.84940325,116.433602861111
04:02:07,40.0439666666667,116.231431611111,40.0467135833333,116.22148525
04:00:35,39.8572545277778,116.394247805556,39.8703712777778,116.273221777778
04:01:16,39.858712,116.440195222222,39.8587174444444,116.448937972222
04:03:25,39.8573160833333,116.4121975,39.8587646944444,116.369237916667
04:02:13,39.8896412777778,116.412473138889,39.8620470277778,116.478460194444
04:01:24,39.8961085555556,116.412121722222,39.8781905555556,116.424993527778
04:00:27,39.8938978888889,116.444913666667,39.9178862777778,116.487963638889
04:04:06,39.89387675,116.4456125,39.9314426666667,116.443722555556
04:02:50,39.8653939444444,116.387740583333,39.8785974722222,116.375907805556
04:03:19,39.8846648333333,116.449152333333,39.90869975,116.459561361111
04:04:04,39.9177475,116.444079694444,39.8688981111111,116.460615888889
04:04:51,39.9177396666667,116.445893388889,39.8702731666667,116.460725944444
04:00:36,39.8698027222222,116.421401944444,39.8531737222222,116.453702861111
04:00:56,39.9133381388889,116.443808222222,39.9088631944444,116.451519777778
04:02:12,39.9133381388889,116.443808222222,39.9158505277778,116.450385388889
04:03:49,39.9133381388889,116.443808222222,39.8991243888889,116.486973777778
04:04:48,39.9133381388889,116.443808222222,39.9168928333333,116.457765277778
04:04:18,39.8990115555556,116.427345666667,39.8624834722222,116.438461166667
04:03:00,39.8972311944444,116.420913805556,39.8766666111111,116.398888888889
04:03:49,39.8971656111111,116.418956888889,39.910045,116.367167722222
04:02:03,39.9000654166667,116.396099333333,39.9118744166667,116.366933527778
04:00:53,39.9175840833333,116.441024111111,39.7319303333333,116.348240777778
04:01:44,39.9177500277778,116.441054472222,39.8583804722222,116.347328361111
04:03:22,39.9143370277778,116.441056416667,39.8457473888889,116.428393916667
04:02:42,39.90501575,116.432412916667,39.8758286666667,116.373165444444
04:04:34,39.9049970833333,116.427251777778,39.7613883333333,116.498405888889
04:00:29,39.9072796666667,116.382805861111,39.9671535833333,116.321258166667
04:00:20,39.90710225,116.441285638889,39.9576387222222,116.33509375
04:01:24,39.9083200555556,116.441046444444,39.9564609444444,116.456557083333
04:01:00,39.9008925,116.411923833333,40.0527471944445,116.619778722222
04:00:02,40.0581859444444,116.334724722222,40.0291905833333,116.348678305556
04:00:41,39.857811,116.425153388889,39.8865941388889,116.314841694444
04:01:01,40.0077800555556,116.352365083333,40.0013719722222,116.365972138889
04:03:30,40.0077800555556,116.352365083333,40.0105613055556,116.352123444444
04:04:41,40.0077800555556,116.352365083333,40.0106078611111,116.34928975
04:03:32,40.0076598611111,116.352265444444,39.99422075,116.473601333333
04:00:35,40.0219048333333,116.356285638889,40.0819665,116.3769815
04:04:36,40.0058543055556,116.366517583333,40.0104049722222,116.323864805556
