431280,4,1,20121130001941,116.3658066,39.9471054,13,180,1
403496,4,0,20121130001941,116.4081879,40.0313301,0,312,1
164833,4,0,20121130001629,116.3735504,39.9491653,0,48,1
251477,4,0,20121130001937,116.1255646,40.0514946,0,320,1
164811,4,0,20121130001941,116.5808868,40.0728073,51,352,1
426395,4,0,20121130001937,116.3691483,39.8358002,8,86,1
403024,4,2,20121130001939,116.4559021,39.8537483,0,168,1
272621,4,0,20121130001942,117.1931000,40.1256027,0,26,1
209438,4,2,20121130001939,116.6864700,39.8855476,0,30,1
154935,2,2,20121130001942,116.2796860,40.0176353,13,278,1
199754,4,2,20121130001937,116.6200027,40.0177269,0,174,1
431474,4,0,20121130001938,116.6384354,40.3272858,0,324,1
490953,4,1,20121130001941,116.3580093,39.8691635,23,176,1
021054,4,0,20121130001941,116.6531296,40.1108017,0,72,1
194216,4,0,20121130001853,116.4252167,39.8570671,12,66,1
426402,4,1,20121130001941,116.2820969,39.9560547,0,0,1
093400,4,1,20121130001941,116.3744049,39.9678383,65,4,1
214864,4,0,20121130001941,116.3468399,39.9916649,36,176,1
492248,4,1,20121130001857,116.3184891,39.8464813,30,90,1
185284,4,0,20121130001938,116.5009537,40.0062485,0,20,1
431050,4,0,20121130001941,116.3478317,39.8878212,0,192,1
159451,3,0,20121130001942,116.3837814,39.8850517,0,336,1
570401,4,2,20121130001938,116.1640854,39.8712769,0,178,1
204903,4,2,20121130001937,116.2881851,40.0760040,0,164,1
183435,4,0,20121130001845,116.3090439,39.8865509,0,0,1
431194,4,2,20121130001939,116.1051025,39.9293594,0,250,1
194481,4,1,20121130001941,116.3471146,39.8882065,15,174,1
489485,4,2,20121130001938,116.3325348,39.7536583,0,346,1
174756,4,0,20121130001941,116.3562927,39.9732742,0,116,1
104072,4,2,20121130001938,116.0274811,39.7714500,0,118,1
214016,4,0,20121130001938,116.4721527,39.9695702,58,40,1
069794,4,0,20121130001941,116.1639481,39.8737869,0,0,1
164477,4,2,20121130001937,116.0060196,39.7231026,0,260,1
187094,4,0,20121130001939,116.3790970,39.9713974,0,292,1
403391,4,0,20121130001938,116.7451324,39.9205818,0,212,1
164138,4,2,20121130001938,116.0374985,39.8085289,0,302,1
122442,4,0,20121130001938,116.1855698,39.6003113,0,8,1
194233,4,0,20121130001941,116.4794006,39.8696594,4,318,1
025840,4,0,20121130001938,116.6471329,39.8018684,0,42,1
153619,4,0,20121130001941,116.0643463,39.6758423,0,30,1
232499,4,2,20121130001937,116.4245682,39.8525772,0,258,1
164463,4,0,20121130001941,116.2058334,39.8335915,78,350,1
495210,4,2,20121130001942,116.2845154,39.9934311,0,194,1
164852,4,0,20121130001941,116.3614120,39.9309540,0,0,1
174966,4,0,20121130001941,116.3958740,39.9394531,32,88,1
156046,4,0,20121130001938,116.5478668,39.8742828,0,116,1
194651,4,0,20121130001853,116.1341858,39.7408218,56,230,1
214600,4,1,20121130001937,116.2781982,39.9211273,36,30,1
189170,4,0,20121130001936,116.1304321,39.9364281,0,266,1
254018,4,0,20121130001939,116.1567307,40.5299339,0,312,1
194087,4,0,20121130001941,116.4553909,39.8827515,0,0,1
490900,4,1,20121130001941,116.4766617,39.9216042,58,88,1
194120,4,1,20121130001941,116.4039230,39.8557358,73,268,1
164822,4,0,20121130001941,116.5807953,40.0733299,0,0,1
069334,4,2,20121130001938,116.0864868,40.1640472,0,206,1
403131,4,2,20121130001939,116.5788803,39.6873817,0,138,1
495077,4,2,20121130001937,116.1206970,40.2358856,0,148,1
453233,4,1,20121130001941,116.4557190,39.9446449,65,358,1
214528,4,0,20121130001938,116.3742523,39.9844017,0,308,1
184979,4,0,20121130001939,116.1026382,39.9603462,41,238,1
174759,4,0,20121130001853,116.6505051,39.6300049,0,0,1
191429,4,0,20121130001941,116.2847519,39.8776894,75,254,1
164824,4,0,20121130001941,116.2910919,39.8860130,0,58,1
214290,4,0,20121130001941,116.4494705,39.9214706,0,0,1
194683,4,0,20121130001908,116.1004181,39.8048973,45,280,1
570448,4,0,20121130001939,116.4135513,39.9069252,49,268,1
194283,4,1,20121130001941,116.4118805,40.0315666,45,350,1
403277,4,1,20121130001941,116.5773163,39.9088173,84,98,1
083479,4,0,20121130001941,116.2197876,40.2047997,36,146,1
164373,4,0,20121130001851,116.2772064,39.8357468,0,354,1
577438,4,2,20121130001938,116.2143631,39.8737183,0,180,1
188114,4,0,20121130001855,116.2254028,39.6718445,34,184,1
453435,4,0,20121130001941,116.4713974,39.8956184,2,0,1
129509,4,2,20121130001938,116.1491165,40.0735245,0,246,1
024184,4,0,20121130001839,116.0867767,40.0053673,0,0,1
194149,4,0,20121130001917,116.3273849,39.9126854,0,0,1
403321,4,2,20121130001938,116.1745987,39.9341393,0,354,1
194001,4,0,20121130001905,116.2330170,39.8387680,0,0,1
495307,4,0,20121130001829,116.1786194,39.9327316,15,160,1
194965,4,0,20121130001853,116.3045044,39.9837494,0,0,1
199439,4,0,20121130001941,116.4607391,39.9324455,23,294,1
183487,4,0,20121130001441,116.1946335,39.9749756,0,0,1
022674,4,0,20121130001939,116.1474152,39.6186371,0,0,1
183431,4,0,20121130001941,116.4984818,40.0047989,0,0,1
453429,4,1,20121130001941,116.3041153,39.9049225,49,178,1
470313,4,0,20121130001941,116.2739410,40.0895042,39,154,1
083412,4,0,20121130001941,116.2136078,39.8431168,65,256,1
487201,4,0,20121130001844,116.2942429,39.9442520,0,66,1
194067,4,0,20121130001941,116.4449997,39.9046516,0,0,1
023944,4,2,20121130001937,116.3696518,39.9378815,0,0,1
194075,4,0,20121130001941,116.2940292,39.8853683,0,0,1
403111,4,2,20121130001937,116.2951355,40.0911369,0,302,1
194332,4,1,20121130001941,116.4769135,39.9609375,69,132,1
194083,4,1,20121130001941,116.4554825,39.9482841,67,180,1
431166,4,0,20121130001941,116.4147339,39.8826218,36,356,1
254115,4,2,20121130001936,116.1774826,39.9281387,0,142,1
576457,4,0,20121130001939,116.4897995,40.0362396,0,134,1
183486,4,2,20121130001938,116.8159866,39.8379631,0,244,1
069147,4,2,20121130001937,116.5481033,39.9045334,0,340,1
214409,4,0,20121130001938,116.1975632,39.6431770,0,320,1
037154,4,2,20121130001938,116.6542130,39.9056549,0,306,1
183403,4,1,20121130001941,116.3700714,40.0003471,10,242,1
164825,4,0,20121130001941,116.2675705,39.8993568,0,0,1
100974,4,2,20121130001939,116.0671997,39.9363708,0,338,1
020844,4,1,20121130001941,116.4223175,39.9395905,0,0,1
214106,4,0,20121130001937,116.3309174,39.9062614,67,270,1
189251,4,1,20121130001938,116.3681183,39.8705978,47,180,1
063254,4,0,20121130001941,116.3101883,39.9846153,0,0,1
199452,4,0,20121130001941,116.4098816,39.8557129,69,88,1
083487,4,0,20121130001941,116.4496841,39.9324684,13,270,1
194709,4,1,20121130001941,116.3588715,39.8492241,15,358,1
486222,4,0,20121130001938,116.2472687,39.8410416,0,140,1
194827,4,0,20121130001941,116.3939896,39.8450317,8,104,1
183489,4,0,20121130001941,116.3705521,39.8521156,0,26,1
157486,4,2,20121130001843,116.4715347,39.9168968,0,202,1
453356,4,0,20121130001541,116.3734360,39.9674149,0,316,1
403293,4,2,20121130001937,116.6028366,39.9211464,0,186,1
123663,4,1,20121130001941,116.4718628,39.9063148,0,54,1
194359,4,0,20121130001941,116.3474503,40.0138779,0,0,1
194692,4,1,20121130001941,116.3416367,39.8883781,30,258,1
162419,4,1,20121130001940,116.4718094,39.9126892,47,180,1
486406,4,1,20121130001941,116.3516312,40.0166092,69,328,1
194039,4,0,20121130001853,116.0573730,39.7608757,0,0,1
095345,4,0,20121130001541,116.3687973,39.6455269,0,0,1
566104,4,2,20121130001939,116.3648834,40.0629196,0,322,1
495395,4,0,20121130001941,116.4114075,39.9196167,32,356,1
156450,4,2,20121130001937,116.3404694,39.9339905,0,156,1
492338,4,0,20121130001908,116.4787674,39.9838982,97,40,1
180419,4,0,20121130001941,116.4026947,39.9139442,34,88,1
204915,4,0,20121130001808,116.3372574,39.9916534,17,86,1
111464,4,0,20121130001939,115.9047012,39.6633987,0,288,1
214156,4,2,20121130001938,116.3526840,39.6996803,0,4,1
194147,4,0,20121130001941,116.3089600,39.9959946,0,0,1
194832,4,0,20121130001939,116.2929001,39.8792343,78,256,1
180421,4,0,20121130001857,116.2989883,40.0243378,58,264,1
194364,4,1,20121130001941,116.4325638,39.8576508,0,0,1
194648,4,1,20121130001940,116.2567368,40.0389786,38,314,1
194298,4,0,20121130001911,116.3205795,40.1661987,0,0,1
194626,4,0,20121130001941,116.4439316,39.7632065,0,0,1
235498,4,0,20121130001937,116.1020203,39.7727852,0,24,1
164304,4,0,20121130001941,116.5007782,40.0054169,13,4,1
194026,4,0,20121130001941,116.3573914,39.8879089,0,0,1
155094,4,2,20121130001939,116.5058670,40.2670059,0,274,1
180438,4,1,20121130001941,116.2678604,39.9406281,52,180,1
277573,4,0,20121130081843,116.2638016,39.9189224,0,144,1
194133,4,0,20121130001941,116.3468170,39.8505440,34,250,1
194613,4,1,20121130001941,116.3091202,39.9633865,52,68,1
495170,4,2,20121130001937,116.4283524,39.9112587,0,30,1
154806,4,0,20121130001938,116.3748016,39.9728966,69,184,1
180274,4,0,20121130001941,116.5801392,40.0778999,0,0,1
214584,4,0,20121130001941,116.2307816,39.9026451,41,88,1
194336,4,1,20121130001941,116.4494324,39.9323463,17,90,1
156496,4,0,20121130001938,116.3610992,40.2323608,0,354,1
157408,4,1,20121130001853,116.4811249,39.8981934,0,0,1
174804,4,1,20121130001941,116.3263092,39.9370422,60,274,1
164806,4,1,20121130001941,116.4959717,39.9996262,73,220,1
403205,4,0,20121130001939,116.4512482,39.8620567,0,218,1
495133,4,1,20121130001938,116.3201828,39.9660873,45,268,1
426452,4,0,20121130001941,116.0404510,39.8087959,0,158,1
211346,4,0,20121130001857,116.6372910,39.8911934,0,0,1
495038,4,0,20121130001939,116.3529358,39.8442421,0,226,1
156475,4,0,20121130001908,116.2845078,39.9229927,67,270,1
174894,4,0,20121130001805,116.5028915,39.9175758,0,0,1
488102,4,0,20121130001853,116.3279266,40.0705299,15,240,1
194235,4,0,20121130001853,116.3251495,40.0264015,0,0,1
153635,4,0,20121130001941,116.2691422,39.8453102,51,266,1
154935,2,2,20121130001942,116.2796860,40.0176353,13,278,1
077414,4,1,20121130001941,116.4961929,39.9217720,4,340,1
164805,4,1,20121130001941,116.5839386,40.0573235,82,172,1
277631,4,0,20121130081843,116.5097198,39.9999924,0,234,1
194269,4,1,20121130001941,116.4554443,39.8873100,43,0,1
235466,4,0,20121130001937,116.0606995,39.7737122,0,24,1
214210,4,1,20121130001845,116.3142700,39.9062805,49,270,1
489302,4,0,20121130001938,116.0838852,39.9005051,0,240,1
164393,4,0,20121130001940,116.4205399,39.9116936,47,176,1
174765,4,0,20121130001919,116.4655304,39.9104652,2,84,1
492230,4,0,20121130001941,116.3479004,39.9795380,41,356,1
214188,4,2,20121130001937,116.4945831,39.9152946,0,100,1
453393,4,0,20121130001941,116.3258286,40.0097275,0,0,1
189129,4,0,20121130001941,116.3386688,39.8184700,67,180,1
214494,4,0,20121130001857,116.3038483,39.8892212,0,56,1
164809,4,1,20121130001941,116.2693481,39.9610367,62,352,1
488237,4,0,20121130001941,116.0498886,39.9742737,0,240,1
453301,4,0,20121130001841,116.1658020,40.1507797,0,0,1
068734,4,2,20121130001939,116.1039352,39.9534225,0,248,1
038654,4,0,20121130001937,116.3151703,39.8676910,0,16,1
111487,4,2,20121130001938,116.1658325,39.9332924,0,356,1
194035,4,0,20121130001817,116.4460449,39.9562988,62,222,1
492152,4,0,20121130001939,116.4016800,39.8307686,71,88,1
035468,0,0,20121130001942,116.4365540,39.9728851,0,42,1
453223,4,1,20121130001853,116.4018860,39.8036385,41,86,1
162493,4,0,20121130001941,116.2692947,39.9583435,73,174,1
083442,4,0,20121130001941,116.4149017,39.9395828,26,90,1
164790,4,0,20121130001941,116.2460632,40.0435143,58,114,1
495155,4,0,20121130081844,116.2884827,39.9297600,0,168,1
174954,4,0,20121130001939,116.4391022,39.8641167,0,182,1
426401,4,2,20121130001937,116.4079819,40.2175217,0,246,1
180304,4,1,20121130001941,116.3178864,39.9555435,52,84,1
489643,4,0,20121130001846,116.5805817,40.0745621,0,0,1
194128,0,0,20121130001925,116.4087448,39.9083710,0,342,1
254366,4,0,20121130001942,116.3611298,40.0337029,0,224,1
164921,4,0,20121130001939,116.4200668,39.9223213,34,358,1
063459,4,0,20121130001941,116.4995422,40.0216599,0,30,1
194820,4,0,20121130001841,116.0767899,39.6566353,0,28,1
164598,4,2,20121130001920,116.5763702,40.2889938,0,4,1
162475,4,0,20121130001905,116.3153534,39.9311066,45,270,1
194132,4,0,20121130001541,116.5096054,40.0106659,0,0,1
184834,4,2,20121130001939,115.9823532,39.6978683,0,194,1
129321,4,0,20121130001937,116.5699692,40.0606117,52,96,1
154837,4,1,20121130001941,116.3729858,39.9500923,17,192,1
063416,4,1,20121130001836,116.3488312,39.9312210,34,268,1
125408,4,0,20121130001938,116.3078156,39.9358482,0,54,1
486209,4,0,20121130001938,116.2971497,39.8546600,0,2,1
164387,4,0,20121130001917,116.2877121,39.9297600,0,0,1
194141,4,0,20121130001841,116.1197281,39.7017632,0,336,1
214109,4,2,20121130001937,116.0997314,39.9073296,0,334,1
426173,4,2,20121130001938,116.4419479,39.8697777,0,278,1
403288,4,2,20121130001939,116.4207153,39.8860550,0,112,1
153637,4,0,20121130001941,117.1147537,40.0865669,0,0,1
162469,4,1,20121130001941,116.3205032,39.8844833,52,358,1
194693,4,0,20121130001941,116.0801620,39.9904785,65,324,1
194727,4,0,20121130001852,116.4446487,39.9552650,0,14,1
470482,4,0,20121130001914,116.2857132,39.9461250,15,64,1
489628,4,1,20121130001842,116.4300613,39.9023285,69,172,1
492141,4,0,20121130001941,116.2707672,39.8752747,0,0,1
174790,4,0,20121130001841,116.0787354,39.9823074,0,46,1
096774,4,0,20121130001941,116.6250687,39.8724098,0,0,1
102214,4,0,20121130001941,116.2513351,39.9974899,36,358,1
194167,4,0,20121130001941,116.3473816,39.9313240,0,154,1
191489,4,1,20121130001942,116.4512177,39.9399948,65,270,1
174686,4,0,20121130001941,116.3185501,39.5608139,93,190,1
154873,4,2,20121130001938,116.1308823,39.7288284,0,138,1
063124,4,0,20121130001941,116.4189453,39.9480362,0,0,1
572554,4,0,20121130001938,116.4266663,39.7864761,82,230,1
214443,4,2,20121130001937,116.5008011,40.0151939,0,300,1
068841,4,0,20121130001942,116.1268692,39.7150688,45,214,1
102934,4,0,20121130001941,116.2462234,39.8577271,25,242,1
100954,4,1,20121130001941,116.4538498,39.9556770,21,226,1
453432,4,1,20121130001941,116.4553528,39.9181747,65,178,1
174817,4,0,20121130001905,116.0091934,39.8149948,0,10,1
495094,4,0,20121130001935,116.4449997,39.8749008,4,270,1
184139,4,0,20121130001937,116.2388535,39.8560982,0,222,1
157249,4,0,20121130001905,117.2060928,40.6461906,0,0,1
183451,4,0,20121130001941,116.4009476,39.9936485,34,266,1
214101,4,0,20121130001939,116.7294846,40.1879616,0,132,1
194299,4,0,20121130001941,116.3362808,39.9009781,23,182,1
403710,4,0,20121130001936,116.2437973,40.1119423,0,190,1
403123,4,0,20121130001939,116.0174637,39.8875504,0,134,1
101794,4,0,20121130001941,116.4242630,39.9035645,0,0,1
023934,4,0,20121130001941,116.2920837,40.0514336,0,0,1
431270,4,2,20121130001939,116.2145462,39.9247818,0,178,1
191149,4,0,20121130001938,116.3377304,39.9751854,36,252,1
403267,4,0,20121130001939,116.4177322,39.6601105,0,120,1
194475,4,0,20121130001941,116.5803299,40.0765839,6,356,1
199941,4,0,20121130001941,116.3398132,39.8358765,65,358,1
403714,4,2,20121130001937,116.3967667,39.8129845,0,6,1
204952,4,2,20121130001938,116.1451035,39.7395172,0,260,1
093465,0,0,20121130001942,116.0309448,39.6156540,0,16,1
570440,4,2,20121130001937,116.2650833,40.1066475,0,296,1
453407,4,0,20121130001941,116.6509171,40.0326500,93,56,1
104038,4,1,20121130001939,116.0550842,39.7174606,0,306,1
026489,4,2,20121130001938,116.3968964,39.8649864,0,294,1
155487,4,0,20121130001941,116.3053284,39.9403915,54,118,1
403687,4,0,20121130001938,116.1980820,39.9083252,0,0,1
100914,4,1,20121130001942,116.4072495,40.0253983,30,88,1
156430,4,0,20121130001941,116.5170822,40.0237694,51,24,1
486241,4,1,20121130001941,116.4553452,39.8909531,67,0,1
187064,4,1,20121130001941,116.4834900,39.9217186,62,268,1
480673,4,1,20121130001941,116.2995834,39.9848557,0,80,1
403327,4,3,20121130001939,116.1718521,40.0387154,0,136,1
403660,4,2,20121130001938,116.2347336,39.8454666,0,0,1
431212,4,2,20121130001937,116.0759811,39.9351120,0,72,1
426254,4,0,20121130001939,116.1612015,39.8018494,0,182,1
156745,4,0,20121130001937,116.2434158,39.8958168,71,270,1
470311,4,0,20121130001939,116.4286499,39.9158821,80,356,1
214636,4,1,20121130001938,116.4840012,39.9070358,56,356,1
154935,2,2,20121130001942,116.2796860,40.0176353,13,278,1
093499,0,0,20121130001941,116.2683640,39.9596634,0,74,1
164882,4,1,20121130001937,116.3674316,39.9950829,69,150,1
171945,4,0,20121130081844,116.4145050,39.9230652,0,0,1
164599,4,0,20121130001939,116.0646820,39.9942055,0,130,1
300674,4,2,20121130001939,116.2603989,39.8526497,0,256,1
492285,4,0,20121130001942,116.3216629,40.3113251,0,0,1
480752,4,0,20121130001941,116.6191177,39.9056625,47,258,1
174634,4,0,20121130001905,116.4965210,39.9220085,0,0,1
194646,4,1,20121130001941,116.2958603,39.9311333,8,270,1
164968,4,2,20121130001937,116.4400177,39.9629021,0,168,1
453371,4,0,20121130001903,116.3204498,39.7963638,0,0,1
125411,4,0,20121130001939,116.3293991,39.8825874,0,114,1
470386,4,0,20121130001942,116.3237991,40.0288887,0,286,1
254130,4,0,20121130001940,116.4212799,39.9874115,38,88,1
022974,4,0,20121130001817,116.4704514,39.8665199,0,0,1
272878,4,2,20121130001937,116.2660522,39.8911133,0,0,1
155304,4,0,20121130001939,116.3047333,39.8625603,0,12,1
164434,4,1,20121130001941,116.2882385,39.8783379,75,254,1
426159,4,3,20121130001939,116.3888016,39.8373528,0,4,1
211244,4,1,20121130001853,116.2773666,39.8644981,63,354,1
486541,4,1,20121130001942,116.4375839,39.9290009,13,358,1
495346,4,0,20121130001942,116.3374710,39.9851723,71,86,1
431083,4,0,20121130081844,116.4116745,39.9090233,12,270,1
272203,4,2,20121130001939,116.1881027,39.9124680,0,200,1
174915,4,0,20121130001938,116.2914352,39.8783188,17,70,1
426468,4,1,20121130001941,116.4053345,39.9086266,25,2,1
214055,4,2,20121130001938,116.0777130,39.9299774,0,140,1
069184,4,0,20121130001941,116.3629608,39.9920311,26,356,1
492292,4,2,20121130001938,116.6712189,40.1182899,0,20,1
157004,4,0,20121130001939,116.2585678,39.8936043,0,342,1
214025,4,2,20121130001938,116.7786331,39.8404732,0,8,1
184986,4,1,20121130001941,116.5701904,40.0377121,71,34,1
068394,4,1,20121130001941,116.3983536,39.9672279,39,94,1
101674,4,0,20121130001939,117.0951691,40.1484566,0,82,1
403550,4,0,20121130001939,116.2668839,39.9551659,0,302,1
431341,4,0,20121130001939,116.1171494,39.9249535,0,2,1
214245,4,2,20121130001939,116.1002350,39.9381943,0,42,1
204986,4,0,20121130001940,116.2168655,40.1407585,0,322,1
566841,4,2,20121130001940,116.0809860,39.7710915,0,174,1
426166,4,0,20121130081844,116.6313171,39.8851357,0,138,1
101184,4,0,20121130001942,116.0766830,39.6314049,0,142,1
453250,4,0,20121130001442,116.4584122,39.8438950,0,20,1
214739,4,0,20121130001937,116.5019531,39.6887283,0,60,1
164506,4,0,20121130001942,116.3331604,39.7244759,0,88,1
185184,4,2,20121130001940,116.4628830,39.8733597,0,334,1
199492,4,1,20121130001910,116.3689499,39.8688965,71,84,1
194326,4,0,20121130001942,116.1348877,39.7351952,0,0,1
453202,4,0,20121130001937,116.5184631,40.0260735,47,28,1
104017,4,2,20121130001940,116.0818481,39.9500999,0,116,1
486544,4,0,20121130001937,116.1002655,39.9302483,0,0,1
492188,4,0,20121130001941,116.3688812,39.9806709,0,0,1
180143,0,0,20121130001914,116.6393585,39.8871269,0,22,1
183415,4,0,20121130001845,116.1035233,39.7590408,73,314,1
122453,4,2,20121130001936,116.6189194,39.9080811,0,302,1
194654,4,0,20121130001542,116.3736115,39.9641800,0,0,1
194989,4,0,20121130001842,116.4490585,39.8847351,4,4,1
492212,4,0,20121130001934,116.4135666,39.8560600,36,260,1
194603,4,0,20121130001818,116.0886078,39.7199898,0,30,1
426327,0,0,20121130001938,116.3595657,40.0035210,0,324,1
426313,4,0,20121130001939,116.5488815,39.9208717,0,140,1
194242,4,0,20121130001906,115.9796219,39.6461067,0,0,1
453364,4,0,20121130001943,116.2918015,40.0513191,0,262,1
208439,4,2,20121130001937,116.5554199,39.9165230,0,190,1
156412,4,1,20121130001938,116.3038330,39.9436951,69,176,1
470441,4,0,20121130001744,116.3375854,39.9918518,26,268,1
486575,4,2,20121130001943,116.3313828,39.9286461,0,102,1
272215,4,1,20121130001853,116.4660797,39.8667068,0,0,1
194456,4,0,20121130001942,116.5428925,39.6006927,0,0,1
185749,4,2,20121130001939,116.4251480,39.9328423,0,124,1
083453,4,0,20121130001942,116.3699875,39.6477089,0,24,1
272857,4,0,20121130001942,116.0928879,39.9084587,0,0,1
576481,4,0,20121130001938,116.3609314,39.9249573,0,324,1
453296,4,0,20121130001442,116.0157242,40.0030708,0,118,1
154712,4,2,20121130001938,116.0315170,39.6167679,0,194,1
480672,4,0,20121130001942,116.2574005,39.9227409,0,44,1
194189,4,1,20121130001942,116.2248001,39.8677750,34,4,1
194446,4,0,20121130001942,116.0755463,39.7136879,0,0,1
190194,4,0,20121130001937,116.5802307,40.0753250,0,326,1
214149,4,1,20121130001942,116.4079742,39.9478226,73,86,1
164498,4,0,20121130001939,116.4073181,39.9393806,6,100,1
199446,4,1,20121130001942,116.2290268,39.9235153,71,260,1
194496,4,0,20121130001942,116.3406830,40.0589828,0,0,1
101874,4,0,20121130001942,116.4100266,39.9081917,2,168,1
164470,4,1,20121130001938,116.3947678,39.9875946,38,168,1
426413,1,1,20121130001939,116.4020004,39.9520912,23,352,1
020004,4,2,20121130001939,116.4326859,40.0706711,0,342,1
083452,4,0,20121130001942,116.3056793,39.9829178,36,266,1
164490,4,1,20121130001940,116.3467026,39.9994087,0,0,1
155364,4,2,20121130001937,116.5125809,39.8556862,0,282,1
199554,4,0,20121130001942,116.0442429,39.6725349,0,0,1
426260,4,0,20121130001844,116.4080353,39.6833305,0,22,1
194663,4,1,20121130001942,116.4514313,39.9914398,23,78,1
486455,4,0,20121130001940,116.0561371,39.6815681,0,10,1
068764,0,0,20121130001938,116.4198685,39.9227753,0,156,1
204806,4,0,20121130001940,116.4490967,39.8619118,71,42,1
066542,4,0,20121130001939,116.4729538,40.0135918,51,96,1
453313,4,0,20121130001939,116.3385162,39.8468819,0,140,1
403071,4,0,20121130001939,116.3449173,39.7119980,0,174,1
453473,4,0,20121130001857,116.6697617,40.2109718,0,172,1
093489,4,0,20121130001942,116.1011124,39.8035545,0,0,1
194192,4,0,20121130001939,116.0240021,39.8754349,0,0,1
180420,4,1,20121130001909,116.3357697,39.8668022,75,268,1
204841,4,0,20121130001942,116.3936310,40.0213852,43,260,1
403069,4,2,20121130001939,116.2514343,39.8594017,0,156,1
154935,2,2,20121130001943,116.2796326,40.0176353,13,276,1
164491,4,2,20121130001938,116.4480515,39.9116631,0,188,1
490932,4,1,20121130001942,116.4490280,40.0067940,34,106,1
174625,4,0,20121130001942,116.4241943,39.8885727,34,322,1
162440,4,0,20121130001854,116.4553604,39.8854218,0,128,1
187139,4,0,20121130001542,116.4436951,39.9544373,0,0,1
184973,4,0,20121130001942,116.3041534,39.8857040,36,178,1
194237,4,1,20121130001842,116.4061584,40.1061668,62,354,1
272837,4,0,20121130001847,116.3542328,40.0664673,0,0,1
174813,4,0,20121130001942,116.5060272,40.0099335,32,40,1
431294,4,0,20121130001842,116.4277878,39.8571091,0,0,1
431440,4,0,20121130001940,116.6597137,39.9107246,0,190,1
489435,4,0,20121130001943,116.3258972,39.7869186,0,200,1
129367,4,0,20121130001938,116.3253021,40.0498352,52,150,1
164848,4,1,20121130001906,116.4667664,39.9296417,0,0,1
077423,4,0,20121130001942,116.3079071,39.9837837,0,0,1
214488,4,2,20121130001939,116.3902130,39.8066597,0,202,1
489616,4,1,20121130001942,116.3521500,39.8879242,0,156,1
254185,4,0,20121130001940,116.2357330,39.9023933,0,102,1
096634,4,0,20121130001937,116.2093811,39.7000122,0,42,1
492089,4,0,20121130001941,116.0280304,39.7765656,0,0,1
214495,4,0,20121130001942,116.4232407,39.9820442,51,88,1
254069,4,1,20121130001939,116.3334198,39.9101028,28,92,1
174763,4,0,20121130001942,116.4515686,39.9118576,0,0,1
180448,4,0,20121130001942,116.3725967,39.7218933,0,0,1
492232,4,2,20121130001943,116.4027328,39.8177719,0,172,1
157148,4,2,20121130001939,116.3151703,39.8704948,0,250,1
488133,4,1,20121130001854,116.4105530,39.8946915,15,302,1
174975,4,0,20121130001818,116.3894653,39.8203545,52,188,1
083460,4,0,20121130001942,116.4211884,39.8500748,0,0,1
403394,4,0,20121130001937,116.4323196,39.8734550,0,128,1
156394,4,0,20121130001940,116.3039703,39.9095726,0,194,1
204896,4,2,20121130001939,116.1759033,40.0838280,0,154,1
183477,4,0,20121130001942,116.0885696,39.6679382,58,212,1
489391,4,2,20121130001939,116.0973663,39.9672775,0,108,1
487230,4,2,20121130001943,116.2189865,39.9103584,0,176,1
